model_name,class,false_positive_rate,true_positive_rate,threshold
burst_status_ensemble,1,0.0,0.0,inf
burst_status_ensemble,1,0.0,0.5,0.5146056621477739
burst_status_ensemble,1,0.0,1.0,0.205540125804996
burst_status_ensemble,1,1.0,1.0,0.05837602976025239
